"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"56011","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"56013","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56013","5","1022","73","0","2015","A","",22,191,7289537,4012579,25699,733,38115,"",0.83,0.60,0.31,0.56,0.21,0.53,0.53,"",1,4.8,-6,-3.0,-64236,-0.9,-111466,-2.7,-26987,-51.2,15,2.1,802,2.1
"56015","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56015","5","1022","73","0","2015","A","",5,43,1035606,666735,5387,460,23899,"",0.68,0.48,0.18,0.47,0.27,0.37,0.37,"",0,0.0,1,2.4,-3299,-0.3,14738,2.3,-3975,-42.5,-15,-3.2,-788,-3.2
"56017","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",7.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56017","5","1022","73","0","2015","A","",3,23,329712,225843,2166,278,14440,"",0.77,0.58,0.13,0.31,0.27,0.22,0.22,"",0,0.0,0,0.0,-32915,-9.1,-55240,-19.7,-1776,-45.1,-25,-8.3,-1326,-8.4
"56019","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56019","5","1022","73","0","2015","A","",6,33,922834,586040,3998,541,28107,"",0.78,0.53,0.23,0.50,0.22,0.44,0.44,"",0,0.0,3,10.0,41601,4.7,16799,3.0,-4564,-53.3,-29,-5.1,-1514,-5.1
"56021","1","1022","73","0","2015","A","",0,0,3709,0,0,0,0,"",0.00,0.00,0.03,0.00,0.00,0.00,0.00,"",-1,-100.0,-3,-100.0,-54618,-93.6,0,0.0,0,0.0,-385,-100.0,-19998,-100.0
"56021","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56021","5","1022","73","0","2015","A","",70,1171,58507398,28552440,202891,961,49967,"",1.21,1.29,0.82,1.50,0.73,0.64,0.64,"",4,6.1,5,0.4,2556878,4.6,1259279,4.6,-250807,-55.3,38,4.1,1982,4.1
"56023","3","1022","73","0","2015","A","",6,39,708121,0,0,349,18157,"",13.41,7.02,4.98,0.00,0.00,0.71,0.71,"",0,0.0,1,2.6,31588,4.7,0,0.0,0,0.0,5,1.5,275,1.5
"56023","5","1022","73","0","2015","A","",17,121,7356648,2946422,25995,1174,61051,"",1.28,1.03,0.79,1.04,0.62,0.77,0.77,"",0,0.0,9,8.0,1049179,16.6,466105,18.8,-12942,-33.2,90,8.3,4692,8.3
"56025","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56025","5","1022","73","0","2015","A","",32,430,18244401,10058048,94158,816,42454,"",0.57,0.52,0.25,0.44,0.30,0.48,0.48,"",0,0.0,0,0.0,-110646,-0.6,-97551,-1.0,-96344,-50.6,-5,-0.6,-216,-0.5
"56027","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",13.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56027","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56029","3","1022","73","0","2015","A","",3,53,1018352,0,0,373,19397,"",3.70,4.08,3.42,0.00,0.00,0.85,0.85,"",0,0.0,2,3.9,40988,4.2,0,0.0,0,0.0,7,1.9,388,2.0
"56029","5","1022","73","0","2015","A","",27,243,8801747,4651772,54675,698,36271,"",1.12,0.88,0.45,0.83,0.55,0.51,0.51,"",-2,-6.9,1,0.4,149836,1.7,-62169,-1.3,-41381,-43.1,11,1.6,568,1.6
"56031","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56031","5","1022","73","0","2015","A","",6,25,622573,403065,2275,485,25239,"",0.97,0.34,0.11,0.23,0.05,0.32,0.32,"",0,0.0,1,4.2,43022,7.4,28234,7.5,-3568,-61.1,19,4.1,1007,4.2
"56033","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56033","5","1022","73","0","2015","A","",20,184,7514160,3902829,26977,787,40912,"",0.89,0.69,0.40,0.70,0.30,0.58,0.58,"",1,5.3,3,1.7,-197063,-2.6,119200,3.2,-31020,-53.5,-30,-3.7,-1594,-3.8
"56035","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56035","5","1022","73","0","2015","A","",6,16,1079346,502740,6755,1339,69635,"",0.68,0.18,0.12,0.20,0.18,0.68,0.68,"",-1,-14.3,-5,-23.8,-139539,-11.4,-62382,-11.0,-6222,-47.9,214,19.0,11129,19.0
"56037","3","1022","73","0","2015","A","",9,72,1929188,0,0,516,26825,"",9.92,3.27,2.58,0.00,0.00,0.79,0.79,"",0,0.0,1,1.4,132904,7.4,0,0.0,0,0.0,27,5.5,1376,5.4
"56037","5","1022","73","0","2015","A","",12,163,5308566,3212896,27871,628,32651,"",0.45,0.35,0.11,0.25,0.17,0.31,0.31,"",0,0.0,-7,-4.1,-140257,-2.6,146041,4.8,-15508,-35.8,13,2.1,646,2.0
"56039","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56039","5","1022","73","0","2015","A","",41,207,14212516,5025654,42126,1322,68743,"",1.13,0.54,0.48,0.46,0.16,0.90,0.90,"",-1,-2.4,-12,-5.5,634252,4.7,-65779,-1.3,-40123,-48.8,128,10.7,6671,10.7
"56041","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56041","5","1022","73","0","2015","A","",15,249,14918165,6264223,75267,1154,60013,"",1.19,1.45,1.17,1.59,1.23,0.81,0.81,"",-3,-16.7,5,2.0,678087,4.8,124297,2.0,-56073,-42.7,33,2.9,1732,3.0
"56043","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56043","5","1022","73","0","2015","A","",6,79,2971387,1465341,6270,722,37533,"",0.78,1.05,0.55,0.88,0.23,0.52,0.52,"",0,0.0,1,1.3,66439,2.3,-79954,-5.2,-14127,-69.3,3,0.4,130,0.3
"56045","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"56045","5","1022","73","0","2015","A","",5,28,682522,384799,1619,476,24744,"",1.09,0.60,0.21,0.44,0.15,0.36,0.36,"",0,0.0,1,3.7,22961,3.5,-28702,-6.9,-1856,-53.4,12,2.6,614,2.5
"56999","5","1022","73","0","2015","A","N",21,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,"N",3,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"72000","1","1022","53","0","2015","A","",1,1,55333,0,0,1064,55333,"",1.63,0.02,0.03,0.00,0.00,1.44,1.44,"",0,0.0,0,0.0,-2825,-4.9,0,0.0,0,0.0,105,10.9,5483,11.0
"72000","2","1022","53","0","2015","A","N",2,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72000","5","1022","53","0","2015","A","",565,19842,755135425,152003173,4586997,732,38058,"",0.77,1.12,0.86,1.13,0.90,0.77,0.77,"",-27,-4.6,-172,-0.9,21203652,2.9,2353382,1.6,44535,1.0,27,3.8,1388,3.8
"72001","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72003","5","1022","73","0","2015","A","",3,3,59210,22265,788,360,18698,"",0.41,0.04,0.02,0.04,0.03,0.58,0.58,"",0,0.0,-2,-40.0,3167,5.7,-6534,-22.7,-214,-21.4,120,50.0,6244,50.1
"72005","5","1022","73","0","2015","A","",10,346,9075242,2234556,64009,505,26261,"",0.73,0.98,0.48,0.93,0.68,0.49,0.49,"",-2,-16.7,-13,-3.6,358182,4.1,-14371,-0.6,-3756,-5.5,38,8.1,2002,8.3
"72007","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72009","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72011","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72013","5","1022","73","0","2015","A","",12,233,5530548,1503755,37342,456,23694,"",0.71,0.58,0.30,0.61,0.41,0.51,0.51,"",-2,-14.3,2,0.9,-181787,-3.2,936,0.1,-565,-1.5,-20,-4.2,-1035,-4.2
"72015","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72017","5","1022","73","0","2015","A","",4,94,1836758,601776,14466,377,19592,"",0.92,0.50,0.17,0.34,0.20,0.35,0.35,"",0,0.0,4,4.4,267076,17.0,56730,10.4,789,5.8,43,12.9,2231,12.9
"72019","5","1022","73","0","2015","A","",3,23,635165,128660,3453,533,27716,"",0.61,0.38,0.27,0.41,0.29,0.71,0.71,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72021","5","1022","73","0","2015","A","",34,600,18915238,4169397,106252,606,31525,"",0.73,0.55,0.39,0.48,0.35,0.71,0.71,"",-7,-17.1,-2,-0.3,34797,0.2,219214,5.5,3004,2.9,2,0.3,136,0.4
"72023","5","1022","73","0","2015","A","",6,40,1222915,314826,10017,589,30637,"",0.69,0.32,0.31,0.34,0.25,0.96,0.96,"",1,20.0,-1,-2.4,147728,13.7,30233,10.6,-447,-4.3,90,18.0,4677,18.0
"72025","5","1022","73","0","2015","A","",26,1373,32718188,10799660,440337,458,23828,"",0.71,1.50,0.80,1.32,1.37,0.54,0.54,"",-2,-7.1,174,14.5,3644044,12.5,1480530,15.9,58991,15.5,-8,-1.7,-419,-1.7
"72027","5","1022","73","0","2015","A","",4,62,1467180,151851,3706,453,23538,"",0.84,0.99,0.65,0.44,0.28,0.65,0.65,"",-1,-20.0,-5,-7.5,-84988,-5.5,-8895,-5.5,-217,-5.5,7,1.6,371,1.6
"72029","5","1022","73","0","2015","A","",8,52,2151514,357797,9043,791,41112,"",1.45,0.45,0.43,0.41,0.28,0.97,0.97,"",-1,-11.1,-4,-7.1,-36327,-1.7,30130,9.2,217,2.5,39,5.2,1985,5.1
"72031","5","1022","73","0","2015","A","",18,895,33774603,6859045,233825,726,37741,"",0.56,0.97,0.80,0.84,0.74,0.82,0.82,"",-4,-18.2,-95,-9.6,-1360389,-3.9,-664446,-8.8,-28393,-10.8,44,6.5,2266,6.4
"72033","5","1022","73","0","2015","A","N",5,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",-2,-28.6,0,0,0,0,0,0,0,0,0,0,0,0
"72035","5","1022","73","0","2015","A","",3,88,2400969,592393,14217,525,27310,"",0.38,0.44,0.24,0.47,0.31,0.56,0.56,"",-2,-40.0,-2,-2.2,-266041,-10.0,14538,2.5,4,0.0,-45,-7.9,-2351,-7.9
"72041","5","1022","73","0","2015","A","",5,34,808685,279932,9627,456,23727,"",0.93,0.30,0.15,0.32,0.31,0.49,0.50,"",1,25.0,4,13.3,64855,8.7,50873,22.2,1625,20.3,-23,-4.8,-1206,-4.8
"72043","5","1022","73","0","2015","A","",5,33,362620,206575,6405,215,11158,"",1.01,0.44,0.13,0.42,0.34,0.31,0.31,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0
"72049","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.66,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"72051","5","1022","73","0","2015","A","",6,65,1071310,578957,16108,317,16503,"",0.80,0.40,0.14,0.39,0.29,0.35,0.35,"",0,0.0,16,32.7,356591,49.9,244934,73.3,7745,92.6,34,12.0,1792,12.2
"72053","5","1022","73","0","2015","A","",10,203,4510283,1279307,33599,427,22209,"",1.18,0.88,0.42,0.67,0.43,0.47,0.47,"",1,11.1,-1,-0.5,-203443,-4.3,-2402,-0.2,838,2.6,-17,-3.8,-869,-3.8
"72057","5","1022","73","0","2015","A","",6,79,2098195,482684,11849,514,26729,"",0.78,0.37,0.20,0.37,0.27,0.56,0.56,"",-1,-14.3,-2,-2.5,-87160,-4.0,-28641,-5.6,-1494,-11.2,-5,-1.0,-278,-1.0
"72059","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72061","5","1022","73","0","2015","A","",52,5817,243735561,45179846,1304062,806,41901,"",1.37,6.40,4.43,5.04,3.93,0.69,0.69,"",2,4.0,105,1.8,6196404,2.6,1826652,4.2,61059,4.9,6,0.8,317,0.8
"72063","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72065","5","1022","73","0","2015","A","",11,201,7353544,1408891,50845,705,36676,"",1.30,1.21,1.29,1.02,1.04,1.07,1.07,"",0,0.0,75,59.5,3097837,72.8,589544,72.0,24405,92.3,57,8.8,2990,8.9
"72067","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72069","5","1022","73","0","2015","A","",13,327,22133233,2465852,77696,1302,67703,"",1.04,1.00,1.33,1.16,1.01,1.34,1.34,"",2,18.2,1,0.3,664040,3.1,-59409,-2.4,-4650,-5.6,36,2.8,1880,2.9
"72071","5","1022","73","0","2015","A","",5,43,1140439,277512,6865,505,26267,"",0.71,0.33,0.21,0.27,0.16,0.62,0.62,"",0,0.0,2,4.9,139861,14.0,12713,4.8,37,0.5,39,8.4,2059,8.5
"72073","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72075","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"72081","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"72085","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72089","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72091","5","1022","73","0","2015","A","",3,67,1953696,408918,12378,559,29051,"",0.30,0.25,0.14,0.17,0.14,0.57,0.57,"",-1,-25.0,3,4.7,-45222,-2.3,10342,2.6,148,1.2,-40,-6.7,-2101,-6.7
"72095","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72097","5","1022","73","0","2015","A","",20,418,13457750,2828218,71812,619,32176,"",0.82,0.67,0.51,0.68,0.43,0.76,0.76,"",-1,-4.8,-9,-2.1,-443705,-3.2,-55158,-1.9,-1888,-2.6,-7,-1.1,-393,-1.2
"72101","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"72103","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72105","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72107","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72109","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72111","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72113","5","1022","73","0","2015","A","",26,687,22233511,4944382,129976,623,32375,"",0.74,0.71,0.54,0.75,0.52,0.77,0.77,"",-4,-13.3,-8,-1.2,632445,2.9,-156856,-3.1,-10819,-7.7,25,4.2,1291,4.2
"72115","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"72117","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72119","5","1022","73","0","2015","A","",5,37,1088903,302238,10056,569,29563,"",0.99,0.34,0.24,0.37,0.28,0.73,0.73,"",0,0.0,2,5.7,13071,1.2,45399,17.7,2063,25.8,-31,-5.2,-1621,-5.2
"72121","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72123","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72125","5","1022","73","0","2015","A","",6,165,4015097,1190347,45842,467,24273,"",0.95,0.94,0.55,0.94,0.83,0.59,0.59,"",-2,-25.0,-7,-4.1,-623942,-13.4,-30415,-2.5,-1537,-3.2,-51,-9.8,-2646,-9.8
"72127","2","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",5.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72127","5","1022","73","0","2015","A","",166,6095,261326484,50523639,1511179,825,42877,"",0.97,1.24,0.90,1.36,1.10,0.73,0.73,"",1,0.6,-398,-6.1,14258879,5.8,-806632,-1.6,-24342,-1.6,93,12.7,4823,12.7
"72129","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"72131","5","1022","73","0","2015","A","",4,33,729150,157464,4658,425,22095,"",0.47,0.32,0.22,0.23,0.17,0.69,0.69,"",-1,-20.0,0,0.0,-57207,-7.3,-42847,-21.4,-2244,-32.5,-30,-6.6,-1555,-6.6
"72133","5","1022","73","0","2015","A","",5,73,1304466,462500,12427,346,17972,"",1.65,0.57,0.30,0.47,0.26,0.53,0.53,"",0,0.0,-4,-5.2,-129767,-9.0,-30567,-6.2,-1829,-12.8,-13,-3.6,-715,-3.8
"72135","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"72137","5","1022","73","0","2015","A","",4,17,358253,113492,3205,399,20768,"",0.36,0.07,0.03,0.06,0.04,0.49,0.49,"",-3,-42.9,-16,-48.5,-396516,-52.5,-98308,-46.4,-2888,-47.4,-46,-10.3,-2396,-10.3
"72139","5","1022","73","0","2015","A","",6,49,1966506,344727,8488,768,39929,"",0.70,0.23,0.29,0.26,0.18,1.28,1.28,"",2,50.0,4,8.9,46663,2.4,35685,11.5,641,8.2,-48,-5.9,-2498,-5.9
"72141","5","1022","73","0","2015","A","",3,31,659299,193084,4631,407,21154,"",0.65,0.41,0.22,0.68,0.42,0.54,0.54,"",0,0.0,7,29.2,92449,16.3,50603,35.5,1216,35.6,-39,-8.7,-2062,-8.9
"72143","5","1022","73","0","2015","A","",3,95,3174414,725718,17414,645,33562,"",0.65,1.05,0.91,1.15,0.73,0.87,0.87,"",-1,-25.0,-6,-5.9,-403659,-11.3,-83077,-10.3,-2102,-10.8,-40,-5.8,-2041,-5.7
"72145","5","1022","73","0","2015","A","",5,41,1671855,272457,6927,786,40860,"",0.66,0.26,0.22,0.23,0.15,0.85,0.85,"",-1,-16.7,-4,-8.9,-130778,-7.3,-35244,-11.5,-1720,-19.9,23,3.0,1169,2.9
"72147","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"72151","5","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"72153","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"72999","1","1022","73","0","2015","A","",1,1,55333,0,0,1064,55333,"",256.79,11.85,9.14,0.00,0.00,0.77,0.77,"",0,0.0,0,0.0,-2825,-4.9,0,0.0,0,0.0,105,10.9,5483,11.0
"72999","5","1022","73","0","2015","A","",15,271,7292260,1488547,45984,518,26958,"",3.21,7.74,2.26,3.80,2.95,0.29,0.29,"",0,0.0,140,106.9,4127367,130.4,757856,103.7,23336,103.0,54,11.6,2829,11.7
"78000","2","1022","53","0","2015","A","N",1,0,0,0,0,0,0,"N",8.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"78000","5","1022","53","0","2015","A","",47,686,35760024,15583308,236707,1002,52109,"",0.87,0.92,0.68,1.05,0.92,0.74,0.74,"",-2,-4.1,-48,-6.5,-2395018,-6.3,-548006,-3.4,-11170,-4.5,2,0.2,109,0.2
"78010","5","1022","73","0","2015","A","N",17,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"78020","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"78030","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",16.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"78030","5","1022","73","0","2015","A","N",29,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1018","5","1022","43","0","2015","A","",64,1178,46907233,10979647,229604,766,39836,"",0.96,0.90,0.52,0.78,0.82,0.57,0.57,"",-10,-13.5,-35,-2.9,-1873838,-3.8,-62110,-0.6,-31418,-12.0,-8,-1.0,-396,-1.0
"C1038","5","1022","43","0","2015","A","",30,488,12771813,3119224,87018,503,26172,"",0.51,0.47,0.29,0.44,0.31,0.61,0.61,"",-3,-9.1,-6,-1.2,734221,6.1,45471,1.5,-3764,-4.1,35,7.5,1825,7.5
"C1042","5","1022","43","0","2015","A","",221,3993,231248670,41021636,1021191,1114,57915,"",0.80,0.64,0.44,0.58,0.51,0.70,0.70,"",-11,-4.7,174,4.6,12186290,5.6,1669583,4.2,-94643,-8.5,11,1.0,560,1.0
"C1050","5","1022","43","0","2015","A","",39,781,29564889,8165071,215072,728,37847,"",0.67,0.68,0.38,0.69,0.78,0.56,0.56,"",-11,-22.0,-41,-5.0,-3866567,-11.6,649859,8.6,4263,2.0,-54,-6.9,-2812,-6.9
"C1054","5","1022","43","0","2015","A","",33,350,15096126,9340245,227847,830,43152,"",0.63,0.41,0.25,0.38,0.31,0.61,0.61,"",2,6.5,-17,-4.6,-3462480,-18.7,-454764,-4.6,-28566,-11.1,-144,-14.8,-7474,-14.8
"C1058","5","1022","43","0","2015","A","",298,8263,629439425,84335084,3441317,1465,76179,"",0.79,0.96,0.79,0.95,0.87,0.82,0.82,"",3,1.0,52,0.6,54096565,9.4,2275241,2.8,-140877,-3.9,118,8.8,6113,8.7
"C1074","5","1022","43","0","2015","A","N",380,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",-3,-0.8,0,0,0,0,0,0,0,0,0,0,0,0
"C1078","5","1022","43","0","2015","A","N",36,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",-11,-23.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1090","5","1022","43","0","2015","A","",201,5676,358563940,60458533,3435443,1215,63169,"",0.66,0.84,0.61,0.72,0.67,0.72,0.73,"",-12,-5.6,-133,-2.3,6519535,1.9,370746,0.6,-88263,-2.5,50,4.3,2569,4.2
"C1102","5","1022","43","0","2015","A","",34,838,37893424,7624015,446023,870,45214,"",0.63,0.73,0.47,0.61,0.57,0.65,0.65,"",2,6.2,3,0.4,1372182,3.8,129235,1.7,8381,1.9,29,3.4,1498,3.4
"C1110","5","1022","43","0","2015","A","N",73,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",-4,-5.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1118","5","1022","43","0","2015","A","",47,584,24578407,11303955,89950,810,42104,"",1.16,0.65,0.33,0.64,0.39,0.51,0.51,"",1,2.2,-68,-10.4,-7917,0.0,-445497,-3.8,-16248,-15.3,84,11.6,4376,11.6
"C1126","5","1022","43","0","2015","A","",179,4493,315819938,169103938,3138567,1352,70298,"",1.07,1.29,0.91,1.45,1.16,0.71,0.71,"",7,4.1,34,0.8,14586818,4.8,9985027,6.3,-455064,-12.7,53,4.1,2744,4.1
